name,ra,dec,access,imagename,paper_id,flag_discovery,z_source,z_source_secure,flag_zsource,z_lens,z_lens_secure,flag_zlens,source_type,lens_type,n_img,image_conf,image_sep,flag_confirmed,flag_candidate,candidate_score,original_score,flag_contaminant,contaminant_type,info
SDSS J111348.65+494522.4,168.4527,49.75622,PUB,,2008AJ....135..496I,TRUE,0.659,,,,,,QUASAR,,,,0.68,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Extended single QSO
SDSS J111557.64+040224.3,168.9901,4.04008,PUB,,2008AJ....135..496I,TRUE,0.668,,,,,,QUASAR,,,,0.61,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J112012.11+671116.0,170.0504,67.18777,PUB,,2008AJ....135..496I,FALSE,1.494,,,,,,QUASAR,,,,1.71,FALSE,TRUE,2.5,,FALSE,,"Morphological candidate; QSO pair (z = 1.494, 1.494); has follow-up spectrum. (C.L.: See Pindor 2006 however this is likely a lensed quasar in my opinion)"
SDSS J112241.58+641601.2,170.6732,64.267,PUB,,2008AJ....135..496I,TRUE,1.433,,,,,,QUASAR,,,,1.4,FALSE,FALSE,,,TRUE,QUASAR+STAR,Morphological candidate; No lensing object; C.L.: QSO+STAR based on Gaia proper motions
SDSS J113236.06+030335.1,173.1502,3.05975,PUB,,2008AJ....135..496I,TRUE,1.766,,,,,,QUASAR,,,,3.81,FALSE,FALSE,,,TRUE,QUASAR+STAR,Morphological candidate; No lensing object; C.L.: QSO+STAR based on Gaia proper motions
SDSS J113352.61+035300.5,173.4692,3.88347,PUB,,2008AJ....135..496I,TRUE,1.78,,,,,,QUASAR,,,,0.41,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J113613.37+033840.9,174.0557,3.64469,PUB,,2008AJ....135..496I,TRUE,1.188,,,,,,QUASAR,,,,1.65,FALSE,FALSE,,,TRUE,QUASAR+STAR,Morphological candidate; QSO+star; has follow-up spectrum
SDSS J115244.06+571202.1,178.1835,57.20058,PUB,,2008AJ....135..496I,TRUE,1.603,,,,,,QUASAR,,,,0.41,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J121244.33+091208.1,183.1847,9.20225,PUB,,2008AJ....135..496I,TRUE,1.686,,,,,,QUASAR,,,,2.04,FALSE,FALSE,,,TRUE,PROJECTED QUASARS,"Morphological candidate; QSO pair (z = 1.686, 1.600); has follow-up spectrum"
SDSS J122558.45-005226.2,186.4935,-0.87394,PUB,,2008AJ....135..496I,TRUE,0.963,,,,,,QUASAR,,,,0.46,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J122608.02-000602.2,186.5334,-0.10061,PUB,,2008AJ....135..496I,FALSE,1.685,,,,,,QUASAR,,,,1.21,TRUE,FALSE,,,FALSE,,Morphological candidate; SDSS Lens; has follow-up spectrum
SDSS J123020.41+452047.6,187.585,45.34655,PUB,,2008AJ....135..496I,TRUE,2.112,,,,,,QUASAR,,,,0.55,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J123844.79+105622.2,189.6866,10.9395,PUB,,2008AJ....135..496I,TRUE,1.305,,,,,,QUASAR,,,,0.97,FALSE,FALSE,,,TRUE,QUASAR+GALAXY,Morphological candidate; QSO+galaxy
SDSS J123846.69+644836.5,189.6945,64.81013,PUB,,2008AJ....135..496I,TRUE,1.558,,,,,,QUASAR,,,,1.3,FALSE,TRUE,2.5,,FALSE,,Morphological candidate; QSO+galaxy
SDSS J124803.09+611628.1,192.0128,61.27447,PUB,,2008AJ....135..496I,TRUE,1.585,,,,,,QUASAR,,,,0.63,FALSE,TRUE,0.25,,FALSE,,Morphological candidate; Single QSO
SDSS J125141.90+031140.9,192.9245,3.19469,PUB,,2008AJ....135..496I,TRUE,1.223,,,,,,QUASAR,,,,1.73,FALSE,FALSE,,,TRUE,QUASAR+STAR,Morphological candidate; QSO+star; has follow-up spectrum
